loan_id,no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status,total_assets
3385,4,0,0,5,19,2,380,4,2,22,3,0,31
3386,1,1,0,67,206,1,274,33,18,247,52,0,350
3387,5,0,1,1,5,8,474,5,2,6,4,0,17
3388,3,1,0,58,184,4,87,67,62,230,67,1,426
3389,1,1,0,41,161,9,97,68,62,99,57,1,286
3390,4,0,0,56,132,6,516,139,93,201,79,0,512
3391,2,0,1,31,64,3,545,14,46,120,32,0,212
3392,2,1,0,2,12,1,443,8,5,9,3,0,25
3393,5,1,0,1,3,1,118,6,2,4,2,1,14
3394,1,1,0,40,104,2,166,75,70,137,47,1,329
3395,2,1,1,4,20,5,35,5,9,9,4,1,27
3396,5,1,1,42,149,2,146,96,22,164,58,1,340
3397,0,0,1,90,291,0,568,93,138,317,53,0,601
3398,2,0,1,67,250,1,463,91,36,210,55,0,392
3399,5,1,1,49,134,6,227,122,89,191,47,1,449
3400,4,0,0,32,124,0,441,34,61,74,37,0,206
3401,4,1,1,84,265,5,502,75,28,318,117,0,538
3402,3,1,1,90,286,3,238,140,83,321,49,1,593
3403,5,0,1,46,160,1,223,89,23,97,28,0,237
3404,4,1,0,26,80,6,81,33,11,88,15,1,147
3405,1,0,1,32,67,1,234,32,16,127,40,1,215
3406,5,1,1,6,19,6,274,23,12,14,11,0,60
3407,1,1,0,39,108,2,105,121,29,87,59,1,296
3408,0,1,0,17,35,7,242,9,5,37,21,1,72
3409,5,0,1,65,251,6,520,104,81,182,39,0,406
3410,0,0,0,50,131,0,205,121,79,201,62,1,463
3411,3,0,1,65,161,0,208,45,109,250,92,1,496
3412,1,1,1,45,147,9,535,22,25,98,38,0,183
3413,0,1,0,58,217,5,526,15,20,138,70,0,243
3414,5,1,1,63,186,5,127,52,19,179,78,1,328
3415,3,0,0,3,17,5,590,9,7,15,4,0,35
3416,4,1,0,55,130,0,33,95,30,115,82,1,322
3417,4,1,1,66,197,5,379,203,109,266,66,0,644
3418,5,1,0,29,120,8,505,50,19,58,28,0,155
3419,3,1,0,49,107,7,526,119,29,126,27,0,301
3420,1,1,1,61,236,4,544,164,49,165,45,0,423
3421,5,0,1,42,138,4,363,54,49,172,26,0,301
3422,1,1,0,79,216,2,584,152,54,272,66,0,544
3423,1,1,0,9,34,0,208,3,0,19,13,0,35
3424,0,0,1,22,66,1,281,52,45,57,34,0,188
3425,3,0,1,68,260,5,181,144,128,148,99,1,519
3426,1,0,1,85,297,5,243,220,127,303,126,1,776
3427,0,1,1,33,123,4,148,13,25,101,36,1,175
3428,1,0,1,14,50,1,413,15,14,46,13,0,88
3429,5,1,1,76,170,7,193,9,45,160,93,1,307
3430,2,1,0,35,89,4,519,86,20,99,31,0,236
3431,4,0,0,2,11,8,527,0,0,6,6,0,12
3432,0,1,0,46,154,4,98,50,74,168,64,1,356
3433,0,0,1,27,72,8,392,33,3,72,40,0,148
3434,5,0,1,48,143,8,209,119,25,195,49,1,388
3435,0,0,1,74,178,7,139,129,59,295,106,1,589
3436,1,0,0,28,91,1,322,7,35,93,20,0,155
3437,3,1,1,0,4,8,226,5,1,2,0,1,8
3438,5,1,1,66,187,3,565,96,72,247,63,0,478
3439,5,1,1,95,271,0,28,1,181,217,79,1,478
3440,0,0,1,10,39,1,468,29,22,25,15,0,91
3441,5,1,1,72,237,7,554,44,67,203,87,0,401
3442,4,0,0,67,205,1,539,27,24,158,74,0,283
3443,0,1,1,89,230,8,114,178,25,335,64,1,602
3444,0,0,1,11,44,7,230,33,10,35,8,1,86
3445,3,0,0,64,143,4,541,154,121,145,60,0,480
3446,3,1,1,16,54,6,370,54,31,32,27,0,144
3447,5,1,1,80,206,6,426,115,48,257,84,0,504
3448,4,1,0,26,80,6,52,50,26,68,37,1,181
3449,1,0,1,68,157,1,254,131,86,263,79,0,559
3450,4,0,0,5,15,8,428,5,13,19,6,0,43
3451,0,1,0,72,252,2,163,24,56,265,84,1,429
3452,5,1,1,21,47,4,131,4,37,84,29,1,154
3453,1,0,1,4,16,3,145,13,1,13,3,1,30
3454,5,0,0,8,27,1,596,29,11,17,11,0,68
3455,1,1,1,20,49,3,120,30,1,47,23,1,101
3456,1,1,0,78,306,0,15,236,12,192,73,0,513
3457,4,1,0,84,206,4,567,243,72,234,99,0,648
3458,3,1,1,73,257,0,42,140,19,266,112,0,537
3459,5,1,1,50,115,8,411,144,51,152,45,0,392
3460,2,1,0,77,206,0,423,18,18,160,71,0,267
3461,1,0,1,40,110,1,404,48,28,146,40,0,262
3462,0,0,0,63,199,7,542,84,122,140,96,0,442
3463,0,0,1,72,149,5,300,63,85,185,41,0,374
3464,3,1,0,89,253,5,388,90,163,276,111,0,640
3465,0,1,0,6,20,7,439,19,6,17,4,0,46
3466,1,0,1,6,25,4,498,14,13,22,4,0,53
3467,5,0,1,39,96,1,19,77,74,117,55,1,323
3468,5,0,1,40,84,2,283,61,8,82,25,0,176
3469,3,0,1,46,112,5,235,37,80,153,54,1,324
3470,3,1,1,81,256,3,396,145,122,232,71,0,570
3471,4,1,0,74,236,3,372,26,16,199,67,0,308
3472,4,0,0,49,120,9,110,93,92,184,56,1,425
3473,5,0,0,34,113,6,246,86,3,117,48,1,254
3474,3,1,1,52,165,7,250,108,64,131,70,0,373
3475,5,1,0,5,11,1,44,16,8,23,3,1,50
3476,2,1,1,96,372,4,443,55,148,240,53,0,496
3477,4,0,0,95,359,1,472,139,113,374,134,0,760
3478,0,0,1,92,296,5,2,124,15,353,82,1,574
3479,3,0,1,30,88,8,76,46,8,87,17,1,158
3480,0,0,1,35,113,4,447,1,45,87,35,0,168
3481,2,0,1,40,155,2,410,124,37,123,46,0,330
3482,2,1,0,68,239,2,592,207,5,211,92,0,515
3483,3,1,0,30,112,7,192,49,23,101,32,1,205
3484,5,0,0,77,174,0,259,198,28,286,54,0,566
3485,3,1,0,20,80,8,14,12,9,55,20,1,96
3486,0,0,1,25,81,2,444,13,41,72,20,0,146
3487,5,1,0,66,177,5,390,179,118,247,93,0,637
3488,3,0,1,61,230,1,47,184,122,208,81,0,595
3489,5,0,1,88,311,0,377,121,108,204,87,0,520
3490,1,0,0,45,154,1,168,134,51,159,36,0,380
3491,2,1,0,79,172,1,374,109,127,229,93,0,558
3492,2,1,0,88,270,6,53,227,44,266,72,1,609
3493,4,1,0,36,138,3,427,40,49,79,54,0,222
3494,4,1,1,86,219,4,212,69,40,316,99,1,524
3495,3,1,1,85,269,8,154,92,93,306,120,1,611
3496,5,1,0,48,121,6,15,75,86,167,40,1,368
3497,0,1,1,58,224,4,180,3,119,134,87,1,343
3498,2,0,1,89,239,7,385,256,19,308,91,0,674
3499,1,0,0,72,176,2,160,27,13,256,50,1,346
3500,1,1,1,81,281,7,404,15,117,166,114,0,412
3501,1,0,1,74,236,5,392,6,122,267,50,0,445
3502,1,1,1,33,93,1,98,18,60,76,46,1,200
3503,5,0,1,8,32,8,582,10,5,26,6,0,47
3504,5,0,1,97,256,1,560,79,2,373,54,0,508
3505,2,0,1,55,148,8,30,60,38,163,62,1,323
3506,5,0,0,5,21,7,147,14,7,23,8,1,52
3507,0,1,1,94,235,5,488,100,144,209,104,0,557
3508,1,1,0,91,286,2,226,112,16,194,110,1,432
3509,0,0,0,93,281,8,277,63,103,299,140,0,605
3510,4,0,1,85,231,7,72,107,117,197,80,1,501
3511,5,0,1,71,207,6,459,156,80,200,108,0,544
3512,3,0,1,39,124,4,165,65,19,138,32,1,254
3513,2,0,0,27,99,1,489,13,41,58,36,0,148
3514,3,0,1,73,176,0,380,71,118,247,63,0,499
3515,1,0,0,77,254,9,381,150,30,178,88,0,446
3516,1,0,1,67,220,7,373,175,1,210,90,0,476
3517,0,1,0,67,226,4,13,57,93,259,80,1,489
3518,0,1,0,46,185,7,251,80,94,170,55,0,399
3519,5,0,1,75,241,3,153,15,77,217,100,1,409
3520,3,1,0,67,224,1,350,10,134,152,64,0,360
3521,1,1,0,10,42,1,139,33,18,26,12,0,89
3522,1,0,0,27,93,1,358,83,43,67,27,0,220
3523,4,0,1,53,186,2,79,140,91,182,31,1,444
3524,4,0,1,30,104,1,150,74,30,79,18,0,201
3525,5,1,0,24,79,1,549,75,20,86,27,0,208
3526,0,0,0,3,13,8,565,15,4,7,2,0,28
3527,0,0,0,16,66,4,553,10,4,34,17,1,65
3528,0,1,0,11,46,5,255,25,12,38,17,0,92
3529,1,1,0,97,204,9,521,128,82,374,111,0,695
3530,0,1,0,18,44,0,520,48,5,76,12,0,141
3531,1,1,0,49,150,1,421,71,61,150,59,0,341
3532,4,0,1,80,237,9,531,231,30,245,54,0,560
3533,5,1,0,40,123,8,271,90,32,114,62,0,298
3534,2,1,1,11,46,3,282,22,18,31,17,0,88
3535,1,1,1,44,133,8,187,113,85,152,54,1,404
3536,1,1,0,64,194,5,458,161,44,185,95,0,485
3537,2,0,1,81,298,7,336,53,51,328,72,0,504
3538,0,0,0,67,204,7,557,172,137,143,88,0,540
3539,4,0,1,45,122,3,378,138,2,95,70,0,305
3540,1,0,0,77,155,3,251,9,35,184,83,0,311
3541,3,1,0,86,246,7,368,168,171,297,105,0,741
3542,1,0,0,63,231,0,372,51,104,164,76,0,395
3543,3,1,0,33,134,1,139,53,28,127,44,0,252
3544,2,1,1,80,193,7,336,116,23,285,107,0,531
3545,0,1,1,18,57,6,93,16,14,56,29,1,115
3546,5,1,0,25,79,0,548,71,10,59,15,0,155
3547,0,0,1,51,173,1,490,21,102,194,77,0,394
3548,2,1,0,97,196,2,12,215,22,311,110,1,658
3549,2,1,1,48,192,6,475,32,47,96,65,0,240
3550,2,1,0,89,183,9,103,185,117,200,92,1,594
3551,3,1,1,74,261,6,567,93,7,276,74,0,450
3552,0,0,0,50,175,8,258,84,54,127,31,0,296
3553,5,0,0,16,57,1,248,15,24,62,26,0,127
3554,0,1,0,71,279,7,186,154,88,161,77,1,480
3555,4,0,0,30,113,2,335,34,46,62,39,0,181
3556,5,0,0,50,204,0,238,33,20,143,36,0,232
3557,4,1,0,69,279,6,196,64,109,274,46,1,493
3558,4,0,1,12,45,2,111,15,3,41,16,1,75
3559,4,1,0,25,104,2,557,75,42,79,28,0,224
3560,5,0,1,63,178,4,60,158,106,199,61,1,524
3561,4,0,0,91,355,8,161,99,127,259,114,1,599
3562,0,0,1,65,146,7,338,34,69,220,81,0,404
3563,5,0,0,66,190,2,565,122,1,226,90,0,439
3564,5,1,0,54,133,1,149,60,57,185,43,1,345
3565,1,1,1,17,44,0,570,48,23,36,23,0,130
3566,5,1,0,82,192,2,515,54,25,237,72,0,388
3567,2,1,1,23,69,7,154,43,10,68,21,1,142
3568,1,1,1,27,96,8,483,14,1,107,26,0,148
3569,3,0,1,30,71,0,243,37,45,109,46,1,237
3570,4,1,1,28,106,0,486,77,33,77,32,0,219
3571,3,0,1,6,22,9,95,16,3,13,5,1,37
3572,2,1,1,2,10,0,585,3,3,8,5,0,19
3573,2,1,0,42,103,9,188,109,24,129,46,1,308
3574,2,1,1,85,196,4,529,76,105,199,84,0,464
3575,4,1,0,72,151,2,377,221,135,286,74,0,716
3576,4,1,1,55,141,5,345,146,86,126,47,0,405
3577,5,1,1,95,273,4,488,95,31,315,106,0,547
3578,2,1,0,68,221,2,349,123,99,175,89,0,486
3579,2,1,0,87,228,1,219,229,5,249,47,1,530
3580,3,0,1,29,109,6,472,35,58,80,21,0,194
3581,4,0,0,20,58,5,30,56,29,47,22,1,154
3582,5,1,1,69,212,1,257,90,80,261,40,0,471
3583,4,0,1,80,187,2,34,245,68,283,102,1,698
3584,3,0,1,96,281,5,187,90,154,305,111,1,660
3585,2,0,1,37,94,3,239,45,76,76,51,1,248
3586,2,0,1,20,78,3,410,6,29,70,10,0,115
3587,5,1,1,4,14,9,579,12,1,20,7,0,40
3588,4,1,1,67,217,4,212,62,91,203,39,1,395
3589,2,0,1,72,270,8,261,127,4,268,96,0,495
3590,3,1,1,38,113,2,239,60,26,118,47,1,251
3591,3,1,1,5,17,8,244,9,13,12,4,1,38
3592,2,1,1,17,43,7,331,33,27,42,27,0,129
3593,2,0,0,20,65,9,246,47,2,42,22,1,113
3594,1,0,1,18,53,6,269,51,11,76,16,0,154
3595,4,1,0,72,176,2,84,135,123,221,47,1,526
3596,2,1,1,21,87,2,283,37,13,66,34,0,150
3597,5,1,1,38,152,5,217,1,6,118,35,1,160
3598,3,0,1,13,55,8,120,9,19,38,14,1,80
3599,2,1,1,50,126,8,344,5,50,117,75,0,247
3600,2,0,0,52,142,3,49,109,48,208,66,1,431
3601,3,0,0,75,250,8,362,35,114,188,99,0,436
3602,0,1,1,17,61,9,404,10,34,50,19,0,113
3603,4,1,1,62,152,0,24,185,111,136,45,1,477
3604,5,0,0,5,14,8,457,20,2,18,6,0,46
3605,3,0,1,56,227,7,61,61,101,227,28,1,417
3606,1,0,0,16,51,1,115,45,20,53,18,0,136
3607,5,0,1,41,135,8,318,97,8,137,24,0,266
3608,4,0,0,78,268,3,224,170,109,253,84,1,616
3609,0,1,0,9,38,8,587,5,13,23,13,0,54
3610,2,1,1,86,308,5,429,124,24,216,94,0,458
3611,4,0,0,46,183,6,474,109,58,124,65,0,356
3612,0,1,1,0,4,9,424,7,0,2,3,0,12
3613,5,0,1,12,24,7,20,10,25,24,20,1,79
3614,5,0,0,23,61,7,290,33,39,55,35,0,162
3615,5,0,0,79,250,3,496,160,126,212,78,0,576
3616,0,0,1,59,189,2,590,140,59,164,76,0,439
3617,0,1,1,18,43,7,351,22,24,69,16,0,131
3618,4,1,0,46,98,5,334,93,3,147,69,0,312
3619,4,0,1,7,25,0,360,13,14,21,9,0,57
3620,4,1,0,11,32,5,212,34,14,29,7,1,84
3621,4,1,1,40,88,0,600,68,53,106,59,0,286
3622,2,0,1,31,108,9,523,47,15,114,29,0,205
3623,2,1,1,85,281,5,580,81,18,191,44,0,334
3624,1,1,1,6,23,0,139,7,0,15,4,0,26
3625,5,0,1,72,168,0,141,148,16,203,108,1,475
3626,3,1,0,67,182,2,60,141,0,185,96,1,422
3627,1,0,1,86,334,6,261,103,71,254,119,0,547
3628,2,0,1,84,322,1,458,210,6,177,69,0,462
3629,2,0,0,52,203,8,321,113,22,113,55,0,303
3630,4,0,1,27,56,8,321,3,31,82,35,0,151
3631,3,0,0,96,207,5,42,254,166,266,70,1,756
3632,4,0,0,31,105,1,252,43,9,83,33,0,168
3633,0,1,0,1,2,8,76,4,0,5,3,1,12
3634,0,0,0,13,40,5,501,45,22,30,11,0,108
3635,3,1,1,52,160,1,212,17,34,128,60,0,239
3636,0,0,0,64,149,8,197,16,69,142,93,1,320
3637,0,0,0,55,169,3,86,43,71,141,29,1,284
3638,3,1,1,83,258,0,383,67,104,238,57,0,466
3639,0,0,0,72,238,7,479,9,29,286,49,0,373
3640,3,1,1,76,174,2,576,157,152,248,108,0,665
3641,3,0,1,70,162,8,215,79,63,170,106,1,418
3642,2,1,0,74,190,5,163,55,15,157,96,1,323
3643,4,1,1,68,264,1,186,107,122,185,60,0,474
3644,0,1,0,55,127,2,28,79,75,204,82,1,440
3645,2,1,0,80,303,4,43,99,115,166,70,1,450
3646,0,0,1,88,275,3,412,10,67,241,58,0,376
3647,3,1,0,37,116,2,307,67,60,85,20,0,232
3648,0,0,0,63,159,1,512,173,107,199,62,0,541
3649,4,1,1,21,74,7,289,61,44,60,23,0,188
3650,1,1,0,55,215,8,357,142,32,215,32,0,421
3651,4,1,0,6,25,5,153,16,3,26,6,1,51
3652,4,1,1,82,194,6,589,225,58,217,121,0,621
3653,1,0,1,41,169,1,264,105,66,112,22,0,305
3654,1,1,1,1,6,9,119,9,0,3,3,1,15
3655,1,0,0,85,337,7,363,55,107,175,81,0,418
3656,1,1,0,42,118,1,584,99,65,147,60,0,371
3657,1,0,1,54,165,7,228,76,65,120,39,1,300
3658,2,0,0,4,10,5,175,2,11,20,6,1,39
3659,4,1,1,23,48,9,395,12,41,64,35,0,152
3660,5,1,0,36,102,4,459,19,67,78,53,0,217
3661,2,1,0,23,93,1,336,10,10,70,20,0,110
3662,3,1,1,53,201,4,246,107,82,132,40,1,361
3663,5,0,1,43,168,0,339,107,75,117,65,0,364
3664,4,1,0,17,37,4,88,6,14,53,9,1,82
3665,5,0,1,62,197,5,294,2,21,162,55,0,240
3666,1,1,1,36,108,2,460,22,18,84,57,0,181
3667,4,1,1,61,166,7,282,161,36,234,60,0,491
3668,3,1,0,1,3,2,596,4,4,3,4,0,15
3669,5,1,1,69,215,8,591,71,0,186,47,0,304
3670,2,1,1,4,14,0,195,18,2,9,5,1,34
3671,3,0,1,42,150,7,565,13,84,147,34,0,278
3672,4,1,0,74,205,5,475,20,136,189,64,0,409
3673,5,0,1,85,261,4,18,119,29,229,92,1,469
3674,3,0,1,54,124,5,95,83,93,217,64,1,457
3675,4,1,0,39,128,6,472,113,42,102,38,0,295
3676,2,1,1,77,158,8,18,174,29,296,93,1,592
3677,3,1,1,54,206,6,349,41,107,127,82,0,357
3678,3,1,0,10,28,4,138,16,22,36,10,1,84
3679,5,0,0,67,194,2,288,99,75,168,73,0,415
3680,5,1,0,25,53,0,515,12,20,68,26,0,126
3681,4,0,1,96,218,1,64,169,111,262,73,1,615
3682,2,1,0,91,320,1,286,144,64,365,104,0,677
3683,4,1,0,65,250,5,255,170,36,232,49,0,487
3684,4,0,0,11,43,4,12,19,6,28,8,1,61
3685,2,0,1,77,168,7,305,193,141,216,104,0,654
3686,5,1,0,65,229,8,372,17,67,205,54,0,343
3687,2,1,1,19,42,8,291,26,5,52,15,0,98
3688,4,0,1,45,107,1,21,102,1,93,69,1,265
3689,2,0,0,35,131,7,93,65,6,139,35,1,245
3690,0,0,1,56,215,0,261,45,72,147,42,0,306
3691,5,0,1,22,66,9,425,18,4,85,24,0,131
3692,1,1,1,79,273,7,138,11,105,319,80,1,515
3693,5,0,1,52,211,5,99,41,97,121,68,1,327
3694,0,0,0,12,51,3,292,42,4,40,8,0,94
3695,2,1,0,23,83,3,535,26,40,74,13,0,153
3696,0,1,1,14,50,1,433,5,21,52,11,0,89
3697,0,1,0,35,103,9,184,59,13,136,35,1,243
3698,5,1,1,3,15,9,315,6,7,8,3,0,24
3699,3,1,1,51,192,1,291,133,47,195,79,0,454
3700,0,0,1,26,65,5,49,42,20,108,14,1,184
3701,1,0,1,94,296,8,178,186,152,375,94,1,807
3702,4,0,0,20,75,9,333,1,39,81,19,0,140
3703,1,1,1,82,306,3,78,187,10,256,111,1,564
3704,1,1,0,19,50,9,161,16,38,78,17,1,149
3705,2,1,1,26,67,0,534,6,29,78,13,0,126
3706,0,1,0,23,55,9,371,75,5,72,20,0,172
3707,3,0,1,15,55,4,224,42,29,63,8,1,142
3708,3,0,0,59,204,1,516,150,54,239,59,0,502
3709,3,0,0,39,114,4,429,70,62,151,21,0,304
3710,5,1,1,43,124,3,7,111,38,123,27,1,299
3711,2,0,1,54,188,3,50,28,12,139,42,1,221
3712,3,1,1,56,163,4,144,134,59,147,85,1,425
3713,4,1,0,84,264,4,595,23,88,223,69,0,403
3714,2,0,0,27,102,9,408,43,6,74,43,0,166
3715,2,1,1,81,173,0,55,11,7,281,68,1,367
3716,5,1,0,22,48,2,456,16,2,50,34,0,102
3717,4,0,0,54,117,1,419,57,29,142,34,0,262
3718,1,0,1,93,351,6,139,5,12,199,134,1,350
3719,4,1,1,47,156,4,368,109,83,146,28,0,366
3720,4,1,1,57,162,0,465,131,94,197,35,0,457
3721,5,0,1,3,12,1,176,3,2,8,7,0,20
3722,3,0,0,68,214,6,481,55,85,190,96,0,426
3723,1,1,0,33,124,1,50,53,68,126,18,0,265
3724,0,0,0,50,119,7,483,51,20,111,51,0,233
3725,3,0,1,61,196,5,470,20,24,152,31,0,227
3726,2,1,0,82,280,4,522,19,160,327,44,0,550
3727,1,1,1,73,222,6,169,124,96,159,45,1,424
3728,2,0,0,31,127,7,0,56,59,71,31,1,217
3729,2,1,0,86,221,6,392,218,51,183,109,0,561
3730,5,0,0,0,4,8,407,0,1,2,2,0,5
3731,5,1,1,78,288,1,358,107,86,285,46,0,524
3732,3,0,0,8,37,2,325,8,1,25,5,0,39
3733,1,0,0,92,264,4,43,77,25,283,131,1,516
3734,5,0,0,19,70,8,58,38,32,69,22,1,161
3735,4,0,1,52,112,9,405,147,38,132,61,0,378
3736,2,0,1,45,148,3,499,98,25,104,47,0,274
3737,3,0,0,86,334,5,97,174,160,219,88,1,641
3738,5,0,0,30,119,2,193,78,62,64,21,1,225
3739,0,0,1,70,216,1,146,178,109,242,76,0,605
3740,2,1,1,23,69,7,15,56,33,46,28,1,163
3741,5,1,1,67,154,6,587,139,53,249,45,0,486
3742,5,0,1,55,202,7,129,29,19,221,39,1,308
3743,4,0,1,53,148,8,373,106,80,136,72,0,394
3744,4,1,1,90,288,4,431,146,83,354,50,0,633
3745,5,0,1,55,112,0,432,159,37,153,53,0,402
3746,5,0,1,48,161,6,225,131,91,150,33,1,405
3747,4,1,0,21,52,2,43,0,41,45,32,1,118
3748,0,1,1,28,107,7,31,81,45,63,24,1,213
3749,0,1,0,77,259,8,545,143,147,271,63,0,624
3750,2,0,0,18,59,7,396,42,6,51,13,0,112
3751,5,1,0,25,84,6,472,23,28,73,37,0,161
3752,3,0,1,62,155,8,328,70,27,245,53,0,395
3753,0,1,1,80,188,0,464,230,89,202,40,0,561
3754,1,0,0,26,66,6,253,5,49,65,42,0,161
3755,1,1,0,87,197,0,353,128,6,175,99,0,408
3756,1,1,0,49,197,1,206,80,89,200,67,0,436
3757,3,0,0,26,82,9,131,63,17,75,22,1,177
3758,2,1,1,59,120,8,397,142,91,123,35,0,391
3759,2,1,0,82,242,2,288,111,13,226,104,0,454
3760,1,1,0,14,53,2,546,7,28,43,12,0,90
3761,5,0,0,39,107,6,79,63,17,82,54,1,216
3762,1,1,0,1,4,4,445,1,0,6,1,0,8
3763,3,0,0,94,342,9,223,260,26,240,53,1,579
3764,4,0,1,81,251,1,324,230,40,245,54,0,569
3765,1,0,0,44,164,7,107,131,60,95,28,1,314
3766,3,1,1,54,113,5,456,34,18,181,78,0,311
3767,3,0,1,39,80,7,51,61,1,108,22,1,192
3768,3,1,0,35,131,8,73,29,1,129,25,1,184
3769,4,1,1,6,21,0,161,14,13,20,3,0,50
3770,4,0,0,79,278,5,372,57,92,169,95,0,413
3771,2,0,1,25,92,4,134,28,15,78,18,1,139
3772,2,1,1,68,211,5,241,38,13,195,96,1,342
3773,3,1,1,79,290,0,113,82,151,252,64,0,549
3774,1,0,0,30,73,1,292,31,14,78,47,0,170
3775,4,1,1,2,11,4,365,4,3,12,2,0,21
3776,1,0,0,76,236,1,13,27,153,227,109,0,516
3777,0,1,0,56,193,6,373,90,107,177,72,0,446
3778,0,1,1,24,57,3,82,18,22,79,16,1,135
3779,5,1,0,52,208,5,361,159,104,198,54,0,515
3780,3,0,1,4,14,1,276,5,1,18,5,0,29
3781,1,0,0,4,9,6,143,8,10,19,8,1,45
3782,5,0,1,93,214,7,7,269,27,282,97,1,675
3783,4,0,1,17,45,5,356,16,16,51,17,0,100
3784,1,0,1,96,209,1,585,181,164,367,108,0,820
3785,3,0,0,76,163,9,596,125,108,302,55,0,590
3786,5,1,0,47,138,0,502,34,75,158,27,0,294
3787,3,0,1,81,224,0,350,37,160,177,58,0,432
3788,4,1,1,37,86,4,365,94,40,89,53,0,276
3789,2,0,0,88,353,5,39,153,84,192,90,1,519
3790,1,1,0,94,321,9,147,155,181,195,47,1,578
3791,5,1,1,8,21,8,313,17,13,23,6,0,59
3792,5,0,0,26,69,7,124,10,50,58,32,1,150
3793,2,1,0,81,205,2,367,194,41,251,68,0,554
3794,4,1,1,67,180,8,415,83,6,147,75,0,311
3795,5,1,1,36,88,8,354,91,40,99,30,0,260
3796,2,1,0,78,175,9,249,25,97,271,108,1,501
3797,4,0,1,96,294,1,73,112,55,371,100,0,638
3798,0,0,1,27,69,7,32,37,57,73,36,1,203
3799,4,0,0,77,312,9,234,125,85,213,64,1,487
3800,3,1,0,44,176,3,96,108,40,120,26,1,294
3801,2,0,0,8,34,8,592,23,8,27,5,0,63
3802,5,0,0,88,210,6,302,35,77,350,110,0,572
3803,0,0,1,92,357,4,315,213,38,271,91,0,613
3804,5,0,1,72,230,9,182,158,36,288,68,1,550
3805,0,0,0,64,198,7,97,193,70,169,84,1,516
3806,0,1,0,11,31,4,164,13,2,32,14,1,61
3807,0,0,1,9,31,6,532,33,2,41,16,0,92
3808,5,0,0,90,345,5,502,221,110,195,125,0,651
3809,2,0,0,68,236,8,328,135,66,249,72,0,522
3810,4,0,0,49,185,4,394,65,53,132,41,0,291
3811,1,1,1,30,90,9,441,39,35,66,23,0,163
3812,1,1,1,35,106,6,448,38,28,129,41,0,236
3813,5,0,0,34,125,1,20,26,29,123,29,0,207
3814,1,0,0,54,114,4,474,111,43,128,65,0,347
3815,0,1,1,93,317,0,200,84,97,242,56,0,479
3816,4,1,0,13,37,8,406,1,27,41,17,0,86
3817,4,1,0,72,180,4,301,165,126,285,61,0,637
3818,2,0,0,58,171,7,506,19,21,199,35,0,274
3819,0,0,1,28,93,2,344,40,7,102,30,0,179
3820,4,0,1,58,126,6,423,8,16,133,41,0,198
3821,5,0,1,4,12,5,209,17,1,16,8,1,42
3822,0,0,0,16,63,1,598,25,1,43,14,0,83
3823,2,0,1,53,117,0,267,73,47,112,70,0,302
3824,1,0,0,8,18,2,415,23,10,19,11,0,63
3825,2,1,1,15,32,4,554,51,24,31,17,0,123
3826,1,0,1,32,120,3,223,62,47,80,26,1,215
3827,1,0,1,94,355,3,234,245,176,316,54,1,791
3828,0,1,1,24,73,8,170,8,7,52,29,1,96
3829,1,0,0,14,32,8,319,33,1,60,15,0,109
3830,0,0,1,41,125,9,272,87,22,107,61,0,277
3831,3,0,0,12,32,7,65,27,22,26,16,1,91
3832,0,1,0,78,177,7,491,140,103,231,106,0,580
3833,4,1,1,48,178,5,124,53,20,142,61,1,276
3834,5,0,0,43,99,5,426,30,86,172,42,0,330
3835,1,0,0,32,96,0,436,40,48,103,45,0,236
3836,5,0,1,55,125,6,188,137,10,129,55,1,331
3837,2,1,1,24,73,4,100,69,28,98,32,1,227
3838,0,0,1,43,119,9,11,113,50,124,24,1,311
3839,2,1,1,49,165,0,204,65,27,168,44,0,304
3840,4,1,1,49,183,9,12,97,60,162,55,1,374
3841,5,0,1,15,62,6,287,12,10,61,15,0,98
3842,1,1,0,50,102,9,17,31,80,190,53,1,354
3843,4,1,0,82,287,0,163,128,11,198,67,0,404
3844,1,1,1,88,337,7,542,64,169,226,58,0,517
3845,4,0,1,32,115,9,316,51,33,96,29,0,209
3846,1,1,0,52,191,3,500,9,61,192,30,0,292
3847,0,0,1,5,18,5,513,3,13,19,5,0,40
3848,2,0,0,74,245,5,264,141,62,244,67,0,514
3849,2,1,0,48,144,5,537,23,72,114,48,0,257
3850,5,1,1,23,91,7,435,1,22,92,17,0,132
3851,4,1,1,18,49,7,424,53,38,43,28,0,162
3852,5,1,0,88,236,5,358,58,46,318,61,0,483
3853,5,0,0,81,315,7,558,246,111,260,85,0,702
3854,0,1,1,29,82,3,314,18,46,107,33,0,204
3855,2,0,1,83,253,7,414,115,148,169,57,0,489
3856,2,0,1,10,43,9,305,37,15,43,6,0,101
3857,4,0,1,26,52,3,575,70,40,57,33,0,200
3858,5,0,1,26,106,2,59,51,33,73,30,1,187
3859,5,0,1,63,238,2,141,142,96,150,52,1,440
3860,4,0,0,85,249,8,490,250,91,181,84,0,606
3861,1,1,1,52,133,1,521,117,87,196,56,0,456
3862,2,1,0,84,330,7,75,197,112,252,112,1,673
3863,3,0,0,45,93,4,245,53,72,117,53,1,295
